Step number,Repeats,Step name,Elapsed Time (s),Working Electrode (V),Working Electrode vs. NHE (V),Current (A),|Current| (A),Current Density (A/m^2),Cumulative Charge (mAh),Counter Electrode (V)
1,1,Open Circuit Potential,22.00223435,-0.412622928619385,-0.207622928619385,0,0,0,0,-0.106470517814159
1,1,Open Circuit Potential,22.5022855699999,-0.412605166435242,-0.207605166435242,0,0,0,0,-0.106456570327282
1,1,Open Circuit Potential,23.0023368800003,-0.412585139274597,-0.207585139274597,0,0,0,0,-0.106463991105556
1,1,Open Circuit Potential,23.5023855099998,-0.412558794021606,-0.207558794021606,0,0,0,0,-0.106460891664028
1,1,Open Circuit Potential,24.0024365099998,-0.412535101175308,-0.207535101175308,0,0,0,0,-0.106457911431789
1,1,Open Circuit Potential,24.50248547,-0.412524253129959,-0.207524253129959,0,0,0,0,-0.106443129479885
1,1,Open Circuit Potential,25.0025366099999,-0.412509471178055,-0.207509471178055,0,0,0,0,-0.106438092887402
1,1,Open Circuit Potential,25.5025851999999,-0.412484049797058,-0.207484049797058,0,0,0,0,-0.106413178145885
1,1,Open Circuit Potential,26.00263627,-0.412451148033142,-0.207451148033142,0,0,0,0,-0.10639139264822
1,1,Open Circuit Potential,26.5026849999999,-0.412421196699142,-0.207421196699142,0,0,0,0,-0.106375269591808
1,1,Open Circuit Potential,27.0027361699999,-0.412395179271698,-0.207395179271698,0,0,0,0,-0.106361024081707
1,1,Open Circuit Potential,27.5027844800002,-0.412347048521042,-0.207347048521042,0,0,0,0,-0.106380991637707
1,1,Open Circuit Potential,28.0028358300001,-0.412298828363419,-0.207298828363419,0,0,0,0,-0.106357358396053
1,1,Open Circuit Potential,28.50288473,-0.412269443273544,-0.207269443273544,0,0,0,0,-0.106363080441952
1,1,Open Circuit Potential,29.0029358400002,-0.412264883518219,-0.207264883518219,0,0,0,0,-0.10637491196394
1,1,Open Circuit Potential,29.5029845700001,-0.412235379219055,-0.207235379219055,0,0,0,0,-0.106377117335796
1,1,Open Circuit Potential,30.0030357300002,-0.412222474813461,-0.207222474813461,0,0,0,0,-0.10636942833662
1,1,Open Circuit Potential,30.5030844200001,-0.41220223903656,-0.20720223903656,0,0,0,0,-0.106343857944012
1,1,Open Circuit Potential,31.0031356200002,-0.412196189165115,-0.207196189165115,0,0,0,0,-0.106309734284878
1,1,Open Circuit Potential,31.5031866899999,-0.412170648574829,-0.207170648574829,0,0,0,0,-0.106328092515469
1,1,Open Circuit Potential,32.00323523,-0.412141472101212,-0.207141472101212,0,0,0,0,-0.106308214366436
1,1,Open Circuit Potential,32.5032866400002,-0.412130206823349,-0.207130206823349,0,0,0,0,-0.106278501451015
1,1,Open Circuit Potential,33.0033352,-0.412099152803421,-0.207099152803421,0,0,0,0,-0.106274120509624
1,1,Open Circuit Potential,33.5033864299999,-0.412050724029541,-0.207050724029541,0,0,0,0,-0.10626669973135
1,1,Open Circuit Potential,34.0034351300001,-0.412018626928329,-0.207018626928329,0,0,0,0,-0.106285475194454
1,1,Open Circuit Potential,34.5034863300002,-0.411982804536819,-0.206982804536819,0,0,0,0,-0.106283955276012
1,1,Open Circuit Potential,35.0035347500002,-0.411927878856659,-0.206927878856659,0,0,0,0,-0.106258504092693
1,1,Open Circuit Potential,35.5035860500002,-0.411889314651489,-0.206889314651489,0,0,0,0,-0.106267265975475
1,1,Open Circuit Potential,36.0036347599998,-0.411849230527878,-0.206849230527878,0,0,0,0,-0.106233797967434
1,1,Open Circuit Potential,36.50368592,-0.411815136671066,-0.206815136671066,0,0,0,0,-0.106205575168133
1,1,Open Circuit Potential,37.0037347900002,-0.411783576011658,-0.206783576011658,0,0,0,0,-0.106199912726879
1,1,Open Circuit Potential,37.5037857800003,-0.411753177642822,-0.206753177642822,0,0,0,0,-0.106160096824169
1,1,Open Circuit Potential,38.0038344300001,-0.411705553531647,-0.206705553531647,0,0,0,0,-0.106189362704754
1,1,Open Circuit Potential,38.5038856000001,-0.411682218313217,-0.206682218313217,0,0,0,0,-0.106198601424694
1,1,Open Circuit Potential,39.0039368000002,-0.41164618730545,-0.20664618730545,0,0,0,0,-0.10619693249464
1,1,Open Circuit Potential,39.5039853799999,-0.411578387022018,-0.206578387022018,0,0,0,0,-0.106215082108974
1,1,Open Circuit Potential,40.0040365499999,-0.411556571722031,-0.206556571722031,0,0,0,0,-0.106207780539989
1,1,Open Circuit Potential,40.5040850099999,-0.411518901586533,-0.206518901586533,0,0,0,0,-0.106184475123882
1,1,Open Circuit Potential,41.0041364799999,-0.4114790558815,-0.2064790558815,0,0,0,0,-0.106148086488247
1,1,Open Circuit Potential,41.5041851199999,-0.411449193954468,-0.206449193954468,0,0,0,0,-0.106125168502331
1,1,Open Circuit Potential,42.0042362600002,-0.411432594060898,-0.206432594060898,0,0,0,0,-0.106144689023495
1,1,Open Circuit Potential,42.5042851900002,-0.411413758993149,-0.206413758993149,0,0,0,0,-0.106121562421322
1,1,Open Circuit Potential,43.00433595,-0.411387979984283,-0.206387979984283,0,0,0,0,-0.106112234294415
1,1,Open Circuit Potential,43.5043848700002,-0.411354839801788,-0.206354839801788,0,0,0,0,-0.106115512549877
1,1,Open Circuit Potential,44.0044359600001,-0.411328583955765,-0.206328583955765,0,0,0,0,-0.106125317513943
1,1,Open Circuit Potential,44.5044847300001,-0.411275833845139,-0.206275833845139,0,0,0,0,-0.106151454150677
1,1,Open Circuit Potential,45.0045359700002,-0.411242544651031,-0.206242544651032,0,0,0,0,-0.106146804988384
1,1,Open Circuit Potential,45.5045844800002,-0.411193877458572,-0.206193877458572,0,0,0,0,-0.106156669557095
1,1,Open Circuit Potential,46.0046355200002,-0.411138206720352,-0.206138206720352,0,0,0,0,-0.106135033071041
1,1,Open Circuit Potential,46.5046844500002,-0.411114752292633,-0.206114752292633,0,0,0,0,-0.106120727956295
1,1,Open Circuit Potential,47.0047357399999,-0.411089301109314,-0.206089301109314,0,0,0,0,-0.106087975203991
1,1,Open Circuit Potential,47.5047868500001,-0.411070257425308,-0.206070257425308,0,0,0,0,-0.10608684271574
1,1,Open Circuit Potential,48.0048354599999,-0.411036998033524,-0.206036998033524,0,0,0,0,-0.106067769229412
1,1,Open Circuit Potential,48.5048866900001,-0.411003857851028,-0.206003857851028,0,0,0,0,-0.106062225997448
1,1,Open Circuit Potential,49.00493499,-0.410979896783829,-0.205979896783829,0,0,0,0,-0.106064610183239
1,1,Open Circuit Potential,49.50498655,-0.410951793193817,-0.205951793193817,0,0,0,0,-0.106079272925854
1,1,Open Circuit Potential,50.0050351300001,-0.410918354988098,-0.205918354988098,0,0,0,0,-0.10607235878706
1,1,Open Circuit Potential,50.5050862399999,-0.410891741514206,-0.205891741514206,0,0,0,0,-0.106080435216427
1,1,Open Circuit Potential,51.00513495,-0.410839885473251,-0.205839885473251,0,0,0,0,-0.106080703437328
1,1,Open Circuit Potential,51.5051861699999,-0.410782039165497,-0.205782039165497,0,0,0,0,-0.106077931821346
1,1,Open Circuit Potential,52.0052347400001,-0.410755276679993,-0.205755276679993,0,0,0,0,-0.106104485690594
1,1,Open Circuit Potential,52.5052859100001,-0.410727143287659,-0.205727143287659,0,0,0,0,-0.106108985841274
1,1,Open Circuit Potential,53.0053344200001,-0.410705536603928,-0.205705536603928,0,0,0,0,-0.106099151074886
1,1,Open Circuit Potential,53.50538581,-0.410685658454895,-0.205685658454895,0,0,0,0,-0.106058292090893
1,1,Open Circuit Potential,54.0054341300001,-0.410663396120071,-0.205663396120071,0,0,0,0,-0.106044553220272
1,1,Open Circuit Potential,54.5054853500001,-0.410644561052322,-0.205644561052322,0,0,0,0,-0.10602717846632
1,1,Open Circuit Potential,55.0055367600003,-0.41062468290329,-0.20562468290329,0,0,0,0,-0.106017403304577
1,1,Open Circuit Potential,55.5055853200001,-0.410597503185272,-0.205597503185272,0,0,0,0,-0.106012485921383
1,1,Open Circuit Potential,56.00563659,-0.410556703805923,-0.205556703805923,0,0,0,0,-0.10601445287466
1,1,Open Circuit Potential,56.50568544,-0.41049662232399,-0.20549662232399,0,0,0,0,-0.10599996894598
1,1,Open Circuit Potential,57.0057363999999,-0.410484164953232,-0.205484164953232,0,0,0,0,-0.105997197329998
1,1,Open Circuit Potential,57.5057852499999,-0.41045418381691,-0.20545418381691,0,0,0,0,-0.106018595397472
1,1,Open Circuit Potential,58.0058362099999,-0.410403072834015,-0.205403072834015,0,0,0,0,-0.106018029153347
1,1,Open Circuit Potential,58.5058848200001,-0.41037181019783,-0.20537181019783,0,0,0,0,-0.106026940047741
1,1,Open Circuit Potential,59.00593626,-0.410353064537048,-0.205353064537048,0,0,0,0,-0.106049261987209
1,1,Open Circuit Potential,59.5059848199999,-0.410338819026947,-0.205338819026947,0,0,0,0,-0.10600995272398
1,1,Open Circuit Potential,60.0060360699999,-0.410318106412888,-0.205318106412888,0,0,0,0,-0.106009505689144
1,1,Open Circuit Potential,60.5060845600001,-0.41030091047287,-0.20530091047287,0,0,0,0,-0.105993591248989
1,1,Open Circuit Potential,61.0061358399998,-0.410275012254715,-0.205275012254715,0,0,0,0,-0.105984650552273
1,1,Open Circuit Potential,61.50618437,-0.410249769687653,-0.205249769687653,0,0,0,0,-0.105965666472912
1,1,Open Circuit Potential,62.00623563,-0.410233020782471,-0.205233020782471,0,0,0,0,-0.105945400893688
1,1,Open Circuit Potential,62.5062842900002,-0.410181820392609,-0.205181820392609,0,0,0,0,-0.105931513011456
1,1,Open Circuit Potential,63.0063356199998,-0.410143792629242,-0.205143792629242,0,0,0,0,-0.105922035872936
1,1,Open Circuit Potential,63.5063865800003,-0.410113126039505,-0.205113126039505,0,0,0,0,-0.105909369885921
1,1,Open Circuit Potential,64.00643545,-0.41005465388298,-0.20505465388298,0,0,0,0,-0.105919443070889
1,1,Open Circuit Potential,64.5064866000002,-0.410027235746384,-0.205027235746384,0,0,0,0,-0.105875723063946
1,1,Open Circuit Potential,65.0065351200001,-0.410002142190933,-0.205002142190933,0,0,0,0,-0.105863802134991
1,1,Open Circuit Potential,65.5065862800002,-0.409984260797501,-0.204984260797501,0,0,0,0,-0.105859749019146
1,1,Open Circuit Potential,66.00663502,-0.409958451986313,-0.204958451986313,0,0,0,0,-0.105892144143581
1,1,Open Circuit Potential,66.5066862899998,-0.409947037696838,-0.204947037696838,0,0,0,0,-0.1058714017272
1,1,Open Circuit Potential,67.0067348000002,-0.409920752048492,-0.204920752048492,0,0,0,0,-0.105857126414776
1,1,Open Circuit Potential,67.5067859800001,-0.409893959760666,-0.204893959760666,0,0,0,0,-0.1058714017272
1,1,Open Circuit Potential,68.0068347400002,-0.409891724586487,-0.204891724586487,0,0,0,0,-0.105871193110943
1,1,Open Circuit Potential,68.5068858300001,-0.409846872091293,-0.204846872091293,0,0,0,0,-0.105866007506847
1,1,Open Circuit Potential,69.0069346499999,-0.409804493188858,-0.204804493188858,0,0,0,0,-0.105878077447414
1,1,Open Circuit Potential,69.5069859200003,-0.40978342294693,-0.20478342294693,0,0,0,0,-0.105888031423092
1,1,Open Circuit Potential,70.00703423,-0.409766137599945,-0.204766137599945,0,0,0,0,-0.105860494077206
1,1,Open Circuit Potential,70.5070856000002,-0.409758567810059,-0.204758567810059,0,0,0,0,-0.10586278885603
1,1,Open Circuit Potential,71.0071367700002,-0.409706622362137,-0.204706622362137,0,0,0,0,-0.105851523578167
1,1,Open Circuit Potential,71.5071853099998,-0.409660339355469,-0.204660339355469,0,0,0,0,-0.105848334729671
1,1,Open Circuit Potential,72.0072363600002,-0.409635275602341,-0.204635275602341,0,0,0,0,-0.105845086276531
1,1,Open Circuit Potential,72.5072853900001,-0.409620851278305,-0.204620851278305,0,0,0,0,-0.105819277465343
1,1,Open Circuit Potential,73.0073380700001,-0.409595400094986,-0.204595400094986,0,0,0,0,-0.105796478688717
1,1,Open Circuit Potential,73.5073867599999,-0.409584581851959,-0.204584581851959,0,0,0,0,-0.105793558061123
1,1,Open Circuit Potential,74.00743607,-0.409561008214951,-0.204561008214951,0,0,0,0,-0.10578628629446
1,1,Open Circuit Potential,74.5074850599999,-0.409538775682449,-0.204538775682449,0,0,0,0,-0.105793558061123
1,1,Open Circuit Potential,75.0075359299999,-0.409526586532593,-0.204526586532593,0,0,0,0,-0.105787090957165
1,1,Open Circuit Potential,75.50758468,-0.409500807523727,-0.204500807523727,0,0,0,0,-0.105765573680401
1,1,Open Circuit Potential,76.00763611,-0.409477859735489,-0.204477859735489,0,0,0,0,-0.105765722692013
1,1,Open Circuit Potential,76.5076844800001,-0.409444898366928,-0.204444898366928,0,0,0,0,-0.105764709413052
1,1,Open Circuit Potential,77.0077358399999,-0.409423977136612,-0.204423977136612,0,0,0,0,-0.105763845145702
1,1,Open Circuit Potential,77.5077844699999,-0.409416645765305,-0.204416645765305,0,0,0,0,-0.105782322585583
1,1,Open Circuit Potential,78.00783559,-0.409381896257401,-0.204381896257401,0,0,0,0,-0.10581087321043
1,1,Open Circuit Potential,78.50788414,-0.409354388713837,-0.204354388713837,0,0,0,0,-0.10581298917532
1,1,Open Circuit Potential,79.0079356699998,-0.409329384565353,-0.204329384565353,0,0,0,0,-0.105809412896633
1,1,Open Circuit Potential,79.50798644,-0.409286826848984,-0.204286826848984,0,0,0,0,-0.105798088014126
1,1,Open Circuit Potential,80.0080350900002,-0.409269154071808,-0.204269154071808,0,0,0,0,-0.105795167386532
1,1,Open Circuit Potential,80.5080864299998,-0.409243136644363,-0.204243136644363,0,0,0,0,-0.105797670781612
1,1,Open Circuit Potential,81.0081350099999,-0.409234195947647,-0.204234195947647,0,0,0,0,-0.10580562800169
1,1,Open Circuit Potential,81.5081863400001,-0.409217894077301,-0.204217894077301,0,0,0,0,-0.105780057609081
1,1,Open Circuit Potential,82.0082351400001,-0.40919554233551,-0.20419554233551,0,0,0,0,-0.105764769017696
1,1,Open Circuit Potential,82.5082862200002,-0.40916907787323,-0.20416907787323,0,0,0,0,-0.10573648661375
1,1,Open Circuit Potential,83.00833491,-0.40913599729538,-0.20413599729538,0,0,0,0,-0.105714343488216
1,1,Open Circuit Potential,83.5083861399999,-0.409099400043488,-0.204099400043488,0,0,0,0,-0.105722777545452
1,1,Open Circuit Potential,84.0084347900001,-0.409084498882294,-0.204084498882294,0,0,0,0,-0.105723641812801
1,1,Open Circuit Potential,84.50848567,-0.409039676189423,-0.204039676189423,0,0,0,0,-0.105713210999966
1,1,Open Circuit Potential,85.0085345100001,-0.409016221761703,-0.204016221761704,0,0,0,0,-0.105695895850658
1,1,Open Circuit Potential,85.5085858799998,-0.408997237682343,-0.203997237682343,0,0,0,0,-0.105693928897381
1,1,Open Circuit Potential,86.0086345300001,-0.408968389034271,-0.203968389034271,0,0,0,0,-0.105698071420193
1,1,Open Circuit Potential,86.5086856299999,-0.408932864665985,-0.203932864665985,0,0,0,0,-0.105707488954067
1,1,Open Circuit Potential,87.0087368099998,-0.408905625343323,-0.203905625343323,0,0,0,0,-0.105716578662395
1,1,Open Circuit Potential,87.5087852900001,-0.408896028995514,-0.203896028995514,0,0,0,0,-0.1057273671031
1,1,Open Circuit Potential,88.0088365199999,-0.408882051706314,-0.203882051706314,0,0,0,0,-0.105708532035351
1,1,Open Circuit Potential,88.5088854199998,-0.408862352371216,-0.203862352371216,0,0,0,0,-0.10571812838316
1,1,Open Circuit Potential,89.0089365500003,-0.408855110406876,-0.203855110406876,0,0,0,0,-0.105699621140957
1,1,Open Circuit Potential,89.5089848400003,-0.408841967582703,-0.203841967582703,0,0,0,0,-0.105705790221691
1,1,Open Circuit Potential,90.0090364500002,-0.408814936876297,-0.203814936876297,0,0,0,0,-0.105694495141506
1,1,Open Circuit Potential,90.5090846799999,-0.408809900283813,-0.203809900283813,0,0,0,0,-0.105668775737286
1,1,Open Circuit Potential,91.0091362200001,-0.408777952194214,-0.203777952194214,0,0,0,0,-0.105657897889614
1,1,Open Circuit Potential,91.5091847200001,-0.408737421035767,-0.203737421035767,0,0,0,0,-0.105659238994122
1,1,Open Circuit Potential,92.0092360500003,-0.408717632293701,-0.203717632293701,0,0,0,0,-0.105653516948223
1,1,Open Circuit Potential,92.50928436,-0.408685058355331,-0.203685058355331,0,0,0,0,-0.105653785169125
1,1,Open Circuit Potential,93.00933553,-0.408667683601379,-0.203667683601379,0,0,0,0,-0.105648837983608
1,1,Open Circuit Potential,93.5093844799999,-0.408632546663284,-0.203632546663284,0,0,0,0,-0.105646543204784
1,1,Open Circuit Potential,94.00943568,-0.408612668514252,-0.203612668514252,0,0,0,0,-0.105659626424313
1,1,Open Circuit Potential,94.5094844099999,-0.408587843179703,-0.203587843179703,0,0,0,0,-0.105665467679501
1,1,Open Circuit Potential,95.0095353699999,-0.408579230308533,-0.203579230308533,0,0,0,0,-0.105662994086742
1,1,Open Circuit Potential,95.5095865799999,-0.408544927835464,-0.203544927835464,0,0,0,0,-0.10566895455122
1,1,Open Circuit Potential,96.00963525,-0.408517628908157,-0.203517628908157,0,0,0,0,-0.105671845376492
1,1,Open Circuit Potential,96.5096864699999,-0.408500015735626,-0.203500015735626,0,0,0,0,-0.105665139853954
1,1,Open Circuit Potential,97.0097349900002,-0.408482670783997,-0.203482670783997,0,0,0,0,-0.10565697401762
1,1,Open Circuit Potential,97.50978618,-0.408471077680588,-0.203471077680588,0,0,0,0,-0.105695508420467
1,1,Open Circuit Potential,98.0098349999998,-0.408447295427322,-0.203447295427322,0,0,0,0,-0.105677120387554
1,1,Open Circuit Potential,98.5098862999998,-0.40841606259346,-0.20341606259346,0,0,0,0,-0.105669640004635
1,1,Open Circuit Potential,99.0099347,-0.408396393060684,-0.203396393060684,0,0,0,0,-0.105665348470211
1,1,Open Circuit Potential,99.5099861799999,-0.408359348773956,-0.203359348773956,0,0,0,0,-0.105655841529369
1,1,Open Circuit Potential,100.01003498,-0.40832331776619,-0.20332331776619,0,0,0,0,-0.105643175542355
1,1,Open Circuit Potential,100.51008611,-0.408304035663605,-0.203304035663605,0,0,0,0,-0.10562839359045
1,1,Open Circuit Potential,101.01013457,-0.408275216817856,-0.203275216817856,0,0,0,0,-0.105635993182659
1,1,Open Circuit Potential,101.51018578,-0.408242106437683,-0.203242106437683,0,0,0,0,-0.105624429881573
1,1,Open Circuit Potential,102.01023456,-0.408222824335098,-0.203222824335098,0,0,0,0,-0.105625174939632
1,1,Open Circuit Potential,102.51028559,-0.408192008733749,-0.203192008733749,0,0,0,0,-0.105624668300152
1,1,Open Circuit Potential,103.01033666,-0.408171653747559,-0.203171653747559,0,0,0,0,-0.105641506612301
1,1,Open Circuit Potential,103.51038524,-0.408174932003021,-0.203174932003021,0,0,0,0,-0.105652444064617
1,1,Open Circuit Potential,104.01043645,-0.408139616250992,-0.203139616250992,0,0,0,0,-0.105655036866665
1,1,Open Circuit Potential,104.51048514,-0.408111423254013,-0.203111423254013,0,0,0,0,-0.105659328401089
1,1,Open Circuit Potential,105.01053671,-0.408095002174377,-0.203095002174377,0,0,0,0,-0.105621866881847
1,1,Open Circuit Potential,105.51058512,-0.408069401979446,-0.203069401979446,0,0,0,0,-0.105599038302898
1,1,Open Circuit Potential,106.01063647,-0.408054381608963,-0.203054381608963,0,0,0,0,-0.105623744428158
1,1,Open Circuit Potential,106.51068511,-0.408044189214706,-0.203044189214706,0,0,0,0,-0.105621866881847
1,1,Open Circuit Potential,107.01073595,-0.408000409603119,-0.203000409603119,0,0,0,0,-0.105588190257549
1,1,Open Circuit Potential,107.51078469,-0.407979726791382,-0.202979726791382,0,0,0,0,-0.105620764195919
1,1,Open Circuit Potential,108.01083772,-0.407965868711472,-0.202965868711472,0,0,0,0,-0.105609767138958
1,1,Open Circuit Potential,108.51088471,-0.407946109771729,-0.202946109771729,0,0,0,0,-0.105612091720104
1,1,Open Circuit Potential,109.01093584,-0.407917320728302,-0.202917320728302,0,0,0,0,-0.105611883103848
1,1,Open Circuit Potential,109.51098433,-0.407872438430786,-0.202872438430786,0,0,0,0,-0.105599842965603
1,1,Open Circuit Potential,110.01103568,-0.407866597175598,-0.202866597175598,0,0,0,0,-0.105600796639919
1,1,Open Circuit Potential,110.51108437,-0.40782830119133,-0.20282830119133,0,0,0,0,-0.105593524873257
1,1,Open Circuit Potential,111.01113588,-0.407823413610458,-0.202823413610458,0,0,0,0,-0.105593107640743
1,1,Open Circuit Potential,111.51118673,-0.40777525305748,-0.20277525305748,0,0,0,0,-0.105593763291836
1,1,Open Circuit Potential,112.01123508,-0.40776851773262,-0.20276851773262,0,0,0,0,-0.105591677129269
1,1,Open Circuit Potential,112.51128661,-0.407757699489594,-0.202757699489594,0,0,0,0,-0.105606220662594
1,1,Open Circuit Potential,113.01133525,-0.40774130821228,-0.20274130821228,0,0,0,0,-0.105596207082272
1,1,Open Circuit Potential,113.51138629,-0.407714039087296,-0.202714039087296,0,0,0,0,-0.105590455234051
1,1,Open Circuit Potential,114.01143579,-0.407694160938263,-0.202694160938263,0,0,0,0,-0.105581037700176
1,1,Open Circuit Potential,114.51148609,-0.407676875591278,-0.202676875591278,0,0,0,0,-0.105580739676952
1,1,Open Circuit Potential,115.01153516,-0.407657533884048,-0.202657533884048,0,0,0,0,-0.105571679770947
1,1,Open Circuit Potential,115.51158616,-0.407646626234055,-0.202646626234055,0,0,0,0,-0.105581067502499
1,1,Open Circuit Potential,116.01163463,-0.407618284225464,-0.202618284225464,0,0,0,0,-0.105579786002636
1,1,Open Circuit Potential,116.51168662,-0.407595038414001,-0.202595038414001,0,0,0,0,-0.105573616921902
1,1,Open Circuit Potential,117.01173431,-0.407563626766205,-0.202563626766205,0,0,0,0,-0.105556808412075
1,1,Open Circuit Potential,117.51178591,-0.407520651817322,-0.202520651817322,0,0,0,0,-0.105550371110439
1,1,Open Circuit Potential,118.01183415,-0.407483786344528,-0.202483786344528,0,0,0,0,-0.105552516877651
1,1,Open Circuit Potential,118.51188549,-0.407470554113388,-0.202470554113388,0,0,0,0,-0.105543069541454
1,1,Open Circuit Potential,119.01193716,-0.407442450523376,-0.202442450523376,0,0,0,0,-0.105533801019192
1,1,Open Circuit Potential,119.51198561,-0.407427221536636,-0.202427221536636,0,0,0,0,-0.105539850890636
1,1,Open Circuit Potential,120.01203664,-0.407408177852631,-0.202408177852631,0,0,0,0,-0.105560027062893
1,1,Open Circuit Potential,120.51208496,-0.407379239797592,-0.202379239797592,0,0,0,0,-0.105550162494183
1,1,Open Circuit Potential,121.01213655,-0.407366186380386,-0.202366186380386,0,0,0,0,-0.105543904006481
1,1,Open Circuit Potential,121.51218518,-0.40734526515007,-0.20234526515007,0,0,0,0,-0.105520538985729
1,1,Open Circuit Potential,122.01223652,-0.40733015537262,-0.20233015537262,0,0,0,0,-0.105507485568523
1,1,Open Circuit Potential,122.51228484,-0.407313585281372,-0.202313585281372,0,0,0,0,-0.105503313243389
